folio,edad_y,beca,ed_formal,edocony,tot_resi,p0a11,ingtot
20060930260,23,6,5,6,5,0,54967.17
20060930260,21,6,5,6,5,0,54967.17
20060930260,17,6,5,6,5,0,54967.17
20060930270,14,6,5,6,6,1,50863.69
20060930270,7,6,5, ,6,1,50863.69
20060930290,29,6,4,6,11,3,58276.24
20060930290,7,6,4, ,11,3,58276.24
20060930290,6,6,4, ,11,3,58276.24
20060930310,9,6,10, ,5,2,32353.36
20060930320,16,6,4,6,3,0,58475.86
20060930330,22,6,6,1,5,1,84885.65
20060930330,16,6,6,6,5,1,84885.65
20060930330,22,6,6,1,5,1,84885.65
20060930340,11,6,10, ,4,1,32564.19
20060930360,7,6,7, ,4,2,34539.94
20060930370,18,6,6,6,5,1,40680.96
20060930370,21,6,6,6,5,1,40680.96
20060930400,16,6,8,6,4,0,21093.62
20060930410,17,6,10,6,3,0,42949.47
20060930430,13,6,3,6,5,0,26717.34
20060930460,17,6,3,6,7,1,66974.78
20060930460,7,6,3, ,7,1,66974.78
20060930470,9,6,5, ,4,2,16070.74
20060930490,20,6,5,6,7,1,28955.57
20060930490,17,6,5,6,7,1,28955.57
20060930490,14,6,5,6,7,1,28955.57
20060930490,5,6,5, ,7,1,28955.57
20060930540,9,6,3, ,6,3,19692.69
20060930540,6,6,3, ,6,3,19692.69
20060930550,17,6,1,6,5,0,24735.31
20060930560,22,6,7,6,5,1,40797.86
20060930560,7,6,7, ,5,1,40797.86
20060930590,24,6,6,6,3,0,33169.91
20060930590,21,6,6,6,3,0,33169.91
20060930610,22,6,5,6,3,0,70755.63
20060930610,18,6,5,6,3,0,70755.63
20060930620,25,6,3,6,5,2,20666.16
20060930620,7,6,3, ,5,2,20666.16
20060930700,14,6,11,6,3,0,35387.9
20060930710,6,6,3, ,5,2,36150.22
20060930720,6,6,4, ,4,2,27544.85
20060930720,8,6,4, ,4,2,27544.85
20060930750,13,6,1,6,8,4,17819.99
20060930750,7,6,1, ,8,4,17819.99
20060930780,12,6,5,6,5,0,55919.92
20060930790,21,6,11,6,4,0,88925.41
20060930800,17,6,5,6,3,0,45006.19
20060930820,18,6,4,6,3,0,36224.65
20060930850,9,6,10, ,4,2,23846.0
20060930850,8,6,10, ,4,2,23846.0
20060930860,19,6,5,6,5,0,26824.92
20060930860,15,6,5,6,5,0,26824.92
20060930860,12,6,5,6,5,0,26824.92
20060930880,10,6,10, ,6,4,38916.58
20060930910,21,6,10,6,4,0,61364.37
20060930910,14,6,10,6,4,0,61364.37
20060930920,17,6,5,6,4,1,36519.09
20060930920,7,6,5, ,4,1,36519.09
20060930930,17,6,3,6,9,2,19646.9
20060930970,6,6,5, ,7,3,22171.86
20060931020,12,6,10,6,5,2,147197.5
20060931030,33,6,7,6,1,0,13019.95
20060931060,12,6,10,6,4,0,175931.4
20060931070,10,6,10, ,5,1,76333.66
20060931130,25,6,3,6,5,0,31909.53
20060931140,14,6,8,6,3,1,22210.67
20060931140,11,6,8, ,3,1,22210.67
20060931150,10,6,10, ,7,3,53232.96
20060931150,8,6,10, ,7,3,53232.96
20060931150,5,6,10, ,7,3,53232.96
20060931180,18,6,10,6,3,0,62710.04
20060931200,15,6,8,6,6,1,43327.91
20060931210,11,6,5, ,4,2,30205.82
20060931210,9,6,5, ,4,2,30205.82
20060931240,5,6,8, ,6,2,30321.73
20060931250,15,6,6,6,7,2,21953.57
20060931250,12,6,6,6,7,2,21953.57
20060931250,9,6,6, ,7,2,21953.57
20060931310,16,6,6,6,3,1,52415.91
20060931310,7,6,6, ,3,1,52415.91
20060931320,24,6,9,5,4,2,85866.53
20060931320,25,6,9,5,4,2,85866.53
20060931330,12,6,4,6,3,1,12381.26
20060931330,7,6,4, ,3,1,12381.26
20060931340,16,6,3,6,9,3,44135.13
20060931340,11,6,3, ,9,3,44135.13
20060931340,7,6,3, ,9,3,44135.13
20060931340,5,6,3, ,9,3,44135.13
20060931350,13,6,3,6,4,1,35559.31
20060931350,6,6,3, ,4,1,35559.31
20060931370,18,6,3,6,4,0,32506.48
20060940090,13,6,11,6,4,1,94770.8
20060940100,12,6,11,6,3,0,276814.39
20060940110,14,6,8,6,5,0,148659.23
20060940130,18,6,5,6,3,0,41890.74
20060940160,8,6,10, ,5,3,144372.25
20060940160,6,6,10, ,5,3,144372.25
20060940170,30,6,9,6,4,0,132155.2
20060940170,19,6,9,6,4,0,132155.2
20060940210,13,6,5,6,3,0,26858.59
20060940220,12,6,5,6,5,2,25999.11
20060940220,5,6,5, ,5,2,25999.11
20060940240,8,6,3, ,5,1,33344.8
20060940250,23,6,6,6,8,1,85331.15
20060940250,20,6,6,6,8,1,85331.15
20060940260,17,6,5,6,5,1,35749.03
20060940260,8,6,5, ,5,1,35749.03
20060940261,17,6,3,6,4,1,15494.03
20060940261,11,6,3, ,4,1,15494.03
20060940270,8,6,3, ,4,1,84184.89
20060940290,29,6,10,5,2,0,31758.35
20060940330,11,6,3, ,6,2,28421.25
20060940350,26,6,3,1,9,2,43895.24
20060940350,30,6,3,1,9,2,43895.24
20060940350,13,6,3,6,9,2,43895.24
20060940370,12,6,4,6,6,1,46096.63
20060940370,10,6,4, ,6,1,46096.63
20060940380,27,6,7,6,5,0,97084.92
20060940380,15,6,7,6,5,0,97084.92
20060940420,15,6,10,6,4,1,74949.9
20060940420,9,6,10, ,4,1,74949.9
20060940430,15,6,6,6,8,2,57412.21
20060940430,11,6,6, ,8,2,57412.21
20060940450,21,6,3,6,4,0,75615.25
20060940460,22,6,3,6,5,1,36829.66
20060940460,11,6,3, ,5,1,36829.66
20060940470,20,6,1,6,5,1,35052.16
20060940470,9,6,1, ,5,1,35052.16
20060940490,15,6,6,6,4,0,49501.62
20060940510,27,6,3,6,4,0,17653.6
20060940520,15,6,6,6,7,1,39548.77
20060940520,12,6,6,6,7,1,39548.77
20060940520,8,6,6, ,7,1,39548.77
20060940610,20,6,9,6,3,0,146582.64
20060940620,11,6,6, ,6,2,48577.16
20060940620,8,6,6, ,6,2,48577.16
20060940630,13,6,8,6,4,0,36748.93
20060940650,7,6,6, ,4,2,26666.89
20060940650,6,6,6, ,4,2,26666.89
20060940710,10,6,3, ,6,5,19172.09
20060940710,6,6,3, ,6,5,19172.09
20060940720,21,6,5,6,5,1,41148.29
20060940720,17,6,5,6,5,1,41148.29
20060940720,9,6,5, ,5,1,41148.29
20060940730,6,6,4, ,4,2,16324.1
20060940740,12,6,7,6,5,2,28086.57
20060940740,7,6,7, ,5,2,28086.57
20060940740,5,6,7, ,5,2,28086.57
20060940750,18,6,4,6,4,0,39664.7
20060940770,27,6,3,6,4,0,62730.31
20060940800,9,6,5, ,6,4,50767.15
20060940800,7,6,5, ,6,4,50767.15
20060940820,16,6,5,6,5,1,55266.64
20060940820,8,6,5, ,5,1,55266.64
20060940830,12,6,10,6,4,0,26289.14
20060940840,16,6,5,6,3,0,22432.46
20060940850,20,6,1,6,4,0,12213.37
20060940850,18,6,1,6,4,0,12213.37
20060940850,12,6,1,6,4,0,12213.37
20060940860,16,6,6,6,5,0,51539.47
20060940860,17,6,6,6,5,0,51539.47
20060940860,19,6,6,6,5,0,51539.47
20060940890,5,6,5, ,4,2,13031.0
20060940900,16,6,5,6,4,1,30699.84
20060940900,8,6,5, ,4,1,30699.84
20060940920,15,6,3,6,6,1,61838.14
20060940940,18,6,8,6,4,0,19806.13
20060940940,12,6,8,6,4,0,19806.13
20060940950,20,6,11,6,4,0,234911.0
20060940950,17,6,11,6,4,0,234911.0
20060940960,15,6,3,6,3,1,15123.03
20060940980,13,6,7,6,5,1,253213.53
20060940980,6,6,7, ,5,1,253213.53
20060941010,7,6,8, ,3,1,19851.53
20060941020,10,6,3, ,7,3,24628.46
20060941020,8,6,3, ,7,3,24628.46
20060941030,18,6,3,6,4,0,17561.91
20060941030,15,6,3,6,4,0,17561.91
20060941050,15,6,6,6,7,0,35303.23
20060941050,13,6,6,6,7,0,35303.23
20060941090,10,6,5, ,6,1,22489.53
20060941110,10,6,4, ,8,5,28614.3
20060941110,9,6,4, ,8,5,28614.3
20060941110,8,6,4, ,8,5,28614.3
20060941140,10,6,4, ,4,2,18553.97
20060941140,8,6,4, ,4,2,18553.97
20060941150,13,6,4,6,4,1,13957.58
20060941220,20,6,10,6,4,0,46906.51
20060941230,22,6,10,6,2,0,15123.0
20060941240,10,6,4, ,3,1,18419.83
20060941280,7,6,8, ,5,1,26560.22
20060941300,23,6,5,6,5,1,30397.38
20060941340,8,6,10, ,6,2,143971.39
20060941360,9,6,9, ,5,3,31758.53
20060941360,6,6,9, ,5,3,31758.53
20060950040,18,6,3,6,5,0,57115.08
20060950040,22,6,3,6,5,0,57115.08
20060950050,23,6,10,6,4,0,45122.4
20060950050,23,6,10,6,4,0,45122.4
20060950050,21,6,10,6,4,0,45122.4
20060950050,19,6,10,6,4,0,45122.4
20060950060,14,6,3,6,7,1,51058.61
20060950060,12,6,3,6,7,1,51058.61
20060950060,16,6,3,6,7,1,51058.61
20060950070,23,6,10,5,3,1,55068.97
20060950080,7,6,6, ,5,3,37881.4
20060950140,13,6,6,6,3,0,22761.8
20060950160,19,6,3,6,8,2,34472.7
20060950160,18,6,3,6,8,2,34472.7
20060950160,17,6,3,6,8,2,34472.7
20060950160,16,6,3,6,8,2,34472.7
20060950160,11,6,3, ,8,2,34472.7
20060950170,18,6,10,6,3,0,294660.19
20060950180,14,6,8,6,5,2,24920.72
20060950180,11,6,8, ,5,2,24920.72
20060950180,10,6,8, ,5,2,24920.72
20060950190,15,6,3,6,6,0,19724.16
20060950200,15,6,7,6,5,2,53234.73
20060950200,11,6,7, ,5,2,53234.73
20060950200,7,6,7, ,5,2,53234.73
20060950220,14,6,3,6,5,2,34539.81
20060950220,8,6,3, ,5,2,34539.81
20060950220,5,6,3, ,5,2,34539.81
20060950240,15,6,4,6,4,1,10844.43
20060950240,12,6,4,6,4,1,10844.43
20060950240,11,6,4, ,4,1,10844.43
20060950260,6,6,5, ,4,2,12032.69
20060950280,18,6,7,6,5,0,138776.63
20060950310,12,6,4,6,4,0,37692.4
20060950320,11,6,6, ,3,1,11942.41
20060950330,15,6,7,6,3,0,36149.43
20060950340,25,6,3,6,4,0,40475.95
20060950380,7,6,9, ,4,2,144392.43
20060950400,12,6,5,6,4,0,23564.02
20060950400,20,6,5,6,4,0,23564.02
20060950430,28,6,10,1,3,1,22526.1
20060950480,11,6,10, ,4,2,145454.87
20060950480,8,6,10, ,4,2,145454.87
20060950500,6,6,5, ,4,1,22922.29
20060950510,15,6,5,6,6,1,113437.84
20060950510,16,6,5,6,6,1,113437.84
20060950510,12,6,5,6,6,1,113437.84
20060950510,10,6,5, ,6,1,113437.84
20060950520,9,6,3, ,4,1,16913.9
20060950530,11,6,6, ,3,2,8741.73
20060950530,5,6,6, ,3,2,8741.73
20060950540,9,6,3, ,2,1,10658.97
20060950560,13,6,5,6,5,1,30606.1
20060950570,20,6,3,6,3,0,19373.6
20060950590,11,6,5, ,5,3,19331.55
20060950590,8,6,5, ,5,3,19331.55
20060950610,10,6,10, ,6,3,84362.25
20060950610,8,6,10, ,6,3,84362.25
20060950610,5,6,10, ,6,3,84362.25
20060950640,13,6,5,6,5,2,28703.99
20060950640,11,6,5, ,5,2,28703.99
20060950640,5,6,5, ,5,2,28703.99
20060950660,19,6,11,6,5,0,147299.94
20060950660,17,6,11,6,5,0,147299.94
20060950680,21,6,10,6,4,0,22461.03
20060950680,15,6,10,6,4,0,22461.03
20060950740,20,6,10,6,3,0,191069.27
20060950760,12,6,4,6,5,0,34979.02
20060950790,6,6,5, ,4,2,9204.99
20060950800,6,6,1, ,9,3,18490.24
20060950800,8,6,1, ,9,3,18490.24
20060950830,7,6,4, ,4,2,30088.73
20060950840,12,6,5,6,3,0,10468.4
20060950860,15,6,3,6,11,5,40922.66
20060950860,12,6,3,6,11,5,40922.66
20060950860,9,6,3, ,11,5,40922.66
20060950860,6,6,3, ,11,5,40922.66
20060950861,12,6,5,6,5,2,10349.8
20060950861,5,6,5, ,5,2,10349.8
20060950870,22,6,6,6,3,0,50420.95
20060950910,7,6,1, ,5,1,51921.2
20060950920,7,6,10, ,4,2,34593.92
20060950930,57,6,10,1,4,0,44069.58
20060950930,27,6,10,6,4,0,44069.58
20060950960,11,6,3, ,9,4,25526.38
20060950960,6,6,3, ,9,4,25526.38
20060950970,7,6,6, ,8,1,25054.58
20060951000,14,6,5,6,5,2,19641.87
20060951000,6,6,5, ,5,2,19641.87
20060951000,9,6,5, ,5,2,19641.87
20060951010,16,6,4,6,5,1,21251.68
20060951010,12,6,4,6,5,1,21251.68
20060951010,10,6,4, ,5,1,21251.68
20060951030,10,6,6, ,5,3,14849.39
20060951040,26,6,4,6,6,0,27134.69
20060951040,17,6,4,6,6,0,27134.69
20060951150,22,6,5,6,4,0,61772.68
20060951200,25,6,7,5,4,2,38103.46
20060951200,7,6,7, ,4,2,38103.46
20060951200,6,6,7, ,4,2,38103.46
20060951210,12,6,5,6,4,1,30106.8
20060951210,10,6,5, ,4,1,30106.8
20060951240,5,6,3, ,4,2,20134.64
20060951241,10,6,7, ,4,2,15707.61
20060951250,13,6,3,6,12,3,72717.28
20060951250,10,6,3, ,12,3,72717.28
20060951280,28,6,10,5,3,1,85221.33
20060951290,28,6,10,6,4,0,56005.43
20060951300,15,6,3,6,4,1,18233.51
20060951300,12,6,3,6,4,1,18233.51
20060951300,7,6,3, ,4,1,18233.51
20060951320,11,6,10, ,3,1,481308.1
20060951330,20,6,10,6,2,0,162973.22
20060960010,12,6,7,6,3,0,19553.17
20060960020,10,6,3, ,11,4,26861.98
20060960020,10,6,3, ,11,4,26861.98
20060960020,5,6,3, ,11,4,26861.98
20060960040,13,6,8,6,5,2,27041.49
20060960040,8,6,8, ,5,2,27041.49
20060960050,10,6,4, ,8,3,40109.01
20060960050,8,6,4, ,8,3,40109.01
20060960060,18,6,7,6,4,0,136771.76
20060960060,15,6,7,6,4,0,136771.76
20060960070,21,6,6,6,3,0,123129.69
20060960080,12,6,10,6,4,0,152926.11
20060960090,18,6,11,6,4,0,146397.54
20060960090,14,6,11,6,4,0,146397.54
20060960110,6,6,10, ,4,2,103029.81
20060960120,6,6,10, ,4,1,100081.64
20060960170,9,6,6, ,5,1,41576.81
20060960180,16,6,10,6,5,0,29429.84
20060960190,23,6,10,6,3,0,30502.92
20060960210,22,6,3,6,4,0,29580.31
20060960210,15,6,3,6,4,0,29580.31
20060960220,31,6,3,6,5,1,75740.6
20060960230,14,6,5,6,6,3,12215.67
20060960230,5,6,5, ,6,3,12215.67
20060960240,8,6,5, ,3,2,16665.81
20060960240,5,6,5, ,3,2,16665.81
20060960270,18,6,5,6,9,3,52434.49
20060960270,12,6,5,6,9,3,52434.49
20060960270,11,6,5, ,9,3,52434.49
20060960270,7,6,5, ,9,3,52434.49
20060960270,6,6,5, ,9,3,52434.49
20060960290,10,6,3, ,3,1,17118.44
20060960300,16,6,8,6,4,1,20756.31
20060960300,7,6,8, ,4,1,20756.31
20060960350,6,6,3, ,5,2,18181.41
20060960350,5,6,3, ,5,2,18181.41
20060960360,9,6,7, ,4,2,24622.98
20060960370,25,6,6,6,4,0,84991.05
20060960370,14,6,6,6,4,0,84991.05
20060960372,9,6,9, ,3,1,42044.58
20060960373,6,6,6, ,3,2,9202.03
20060960380,8,6,5, ,3,1,15832.54
20060960400,30,6,9,5,2,0,13637.03
20060960440,9,6,7, ,5,2,21685.88
20060960440,7,6,7, ,5,2,21685.88
20060960460,7,6,3, ,5,3,22735.5
20060960470,14,6,5,6,4,1,26781.8
20060960470,11,6,5, ,4,1,26781.8
20060960480,9,6,4, ,3,1,23976.09
20060960490,16,6,6,6,5,2,47778.82
20060960490,8,6,6, ,5,2,47778.82
20060960500,9,6,5, ,3,1,29020.87
20060960530,14,6,5,6,5,2,24347.7
20060960530,9,6,5, ,5,2,24347.7
20060960540,14,6,4,6,4,0,17622.85
20060960550,7,6,7, ,3,2,18047.65
20060960580,11,6,5, ,5,3,22611.43
20060960590,18,6,7,6,4,0,27635.1
20060960590,16,6,7,6,4,0,27635.1
20060960600,6,6,5, ,3,1,32588.4
20060960620,6,6,10, ,4,2,13564.83
20060960630,18,6,6,6,7,1,47053.23
20060960630,15,6,6,6,7,1,47053.23
20060960630,14,6,6,6,7,1,47053.23
20060960630,8,6,6, ,7,1,47053.23
20060960640,5,6,10, ,4,2,941053.32
20060960650,7,6,10, ,5,1,399544.84
20060960660,11,6,3, ,4,1,38725.2
20060960660,13,6,3,6,4,1,38725.2
20060960750,10,6,5, ,3,1,28586.12
20060960770,26,6,11,6,5,0,168207.8
20060960770,24,6,11,6,5,0,168207.8
20060960770,22,6,11,6,5,0,168207.8
20060960790,19,6,10,6,5,1,272331.01
20060960790,15,6,10,6,5,1,272331.01
20060960790,9,6,10, ,5,1,272331.01
20060960800,24,6,9,6,1,0,34423.64
20060960820,14,6,4,6,5,1,21302.81
20060960830,21,6,9,6,5,1,61567.01
20060960830,17,6,9,6,5,1,61567.01
20060960830,7,6,9, ,5,1,61567.01
20060960850,17,6,8,6,6,1,34794.43
20060960860,17,6,9,6,2,0,10829.38
20060960870,12,6,3,6,7,0,71383.84
20060960890,14,6,5,6,5,0,34894.74
20060960900,18,6,7,6,4,0,46125.12
20060960940,14,6,4,6,7,3,19237.27
20060960940,13,6,4,6,7,3,19237.27
20060960940,9,6,4, ,7,3,19237.27
20060960940,6,6,4, ,7,3,19237.27
20060960960,11,6,1, ,3,1,13436.48
20060960970,14,6,4,6,4,0,42956.56
20060960980,13,6,5,6,6,2,26835.48
20060960980,12,6,5,6,6,2,26835.48
20060960990,17,6,5,6,5,0,26903.02
20060961000,6,6,6, ,4,2,20620.52
20060961010,18,6,7,6,5,0,30969.08
20060961010,13,6,7,6,5,0,30969.08
20060961020,10,6,6, ,5,2,22049.84
20060961020,5,6,6, ,5,2,22049.84
20060961020,13,6,6,6,5,2,22049.84
20060961040,21,6,5,6,3,0,14990.79
20060961110,8,6,11, ,3,1,235639.7
20060961120,13,6,5,6,5,1,24506.75
20060961120,11,6,5, ,5,1,24506.75
20060961140,20,6,7,6,4,0,140932.35
20060961140,18,6,7,6,4,0,140932.35
20060961150,6,6,10, ,5,2,190947.99
20060961170,13,6,5,6,4,0,87179.47
20060961170,17,6,5,6,4,0,87179.47
20060961190,20,6,10,6,3,0,97606.44
20060961260,31,6,10,5,4,1,68781.77
20060961270,17,6,10,6,3,0,38875.61
20060961290,24,6,7,6,3,0,38384.38
20060961320,6,6,6, ,6,2,50090.2
20060961330,11,6,6, ,7,3,28076.26
20060961330,5,6,6, ,7,3,28076.26
20060961360,13,6,3,6,2,0,27901.86
20060961370,15,6,8,6,8,1,22561.28
20060961370,14,6,8,6,8,1,22561.28
20060961370,13,6,8,6,8,1,22561.28
20060961370,12,6,8,6,8,1,22561.28
20060961370,6,6,8, ,8,1,22561.28
20060961430,14,6,5,6,7,2,29263.93
20060961430,11,6,5, ,7,2,29263.93
20060961450,13,6,7,6,4,1,29119.58
20060961470,20,6,6,6,4,1,45796.85
20060961470,9,6,6, ,4,1,45796.85
20060970040,14,6,3,6,4,0,21257.78
20060970050,14,6,5,6,5,0,21547.66
20060970060,25,6,6,6,4,1,55349.16
20060970060,18,6,6,6,4,1,55349.16
20060970130,9,6,11, ,3,0,175897.14
20060970160,14,6,4,6,6,1,22404.94
20060970160,7,6,4, ,6,1,22404.94
20060970160,13,6,4,6,6,1,22404.94
20060970170,12,6,6,6,3,0,29600.62
20060970200,8,6,1, ,3,1,9626.11
20060970210,13,6,3,6,5,2,28577.7
20060970210,6,6,3, ,5,2,28577.7
20060970220,12,6,7,6,4,1,36198.39
20060970220,7,6,7, ,4,1,36198.39
20060970230,17,6,5,6,5,1,31585.88
20060970230,12,6,5,6,5,1,31585.88
20060970230,6,6,5, ,5,1,31585.88
20060970240,15,6,4,6,5,0,24967.91
20060970240,13,6,4,6,5,0,24967.91
20060970240,14,6,4,6,5,0,24967.91
20060970250,14,6,6,6,3,0,24065.43
20060970270,9,6,8, ,5,2,44771.56
20060970280,5,6,7, ,2,1,17748.34
20060970310,13,6,6,6,6,1,37213.16
20060970310,11,6,6, ,6,1,37213.16
20060970350,12,6,6,6,4,1,21114.78
20060970350,6,6,6, ,4,1,21114.78
20060970360,16,6,5,6,3,0,22964.44
20060970360,17,6,5,6,3,0,22964.44
20060970390,11,6,1, ,5,2,16298.23
20060970390,8,6,1, ,5,2,16298.23
20060970410,14,6,6,6,2,0,22629.49
20060970420,29,6,11,6,2,0,44455.63
20060970421,22,6,9,6,1,0,16615.11
20060970422,25,6,9,6,1,0,15090.97
20060970430,8,6,3, ,5,2,28222.67
20060970440,14,6,7,6,4,1,42711.08
20060970440,6,6,7, ,4,1,42711.08
20060970460,17,6,5,6,3,0,29680.66
20060970470,19,6,6,6,5,0,25657.71
20060970470,15,6,6,6,5,0,25657.71
20060970470,12,6,6,6,5,0,25657.71
20060970480,13,6,5,6,4,0,35396.13
20060970480,23,6,5,6,4,0,35396.13
20060970500,20,6,7,6,5,0,42966.74
20060970500,19,6,7,6,5,0,42966.74
20060970500,12,6,7,6,5,0,42966.74
20060970510,14,6,5,6,4,0,44857.87
20060970550,14,6,8,6,3,1,17084.4
20060970550,5,6,8, ,3,1,17084.4
20060970560,23,6,5,6,5,0,35949.61
20060970570,12,6,6,6,5,1,34730.32
20060970580,17,6,5,6,4,0,50176.39
20060970580,16,6,5,6,4,0,50176.39
20060970590,15,6,1,6,5,1,16111.71
20060970600,11,6,5, ,7,5,30833.74
20060970600,8,6,5, ,7,5,30833.74
20060970600,5,6,5, ,7,5,30833.74
20060970610,10,6,5, ,5,3,14500.38
20060970610,6,6,5, ,5,3,14500.38
20060970630,14,6,6,6,4,1,49133.53
20060970630,7,6,6, ,4,1,49133.53
20060970650,19,6,5,6,4,0,39667.68
20060970650,18,6,5,6,4,0,39667.68
20060970660,14,6,10,6,5,1,71616.47
20060970660,14,6,10,6,5,1,71616.47
20060970660,8,6,10, ,5,1,71616.47
20060970700,19,6,5,6,5,0,45022.31
20060970700,15,6,5,6,5,0,45022.31
20060970700,13,6,5,6,5,0,45022.31
20060970720,18,6,3,6,4,0,15539.24
20060970720,14,6,3,6,4,0,15539.24
20060970730,14,6,3,6,3,1,12849.88
20060970730,8,6,3, ,3,1,12849.88
20060970740,6,6,5, ,10,3,77465.76
20060970750,17,6,3,6,5,1,15445.67
20060970750,14,6,3,6,5,1,15445.67
20060970750,9,6,3, ,5,1,15445.67
20060970790,15,6,1,6,6,1,25786.2
20060970790,11,6,1, ,6,1,25786.2
20060970800,8,6,4, ,4,2,12266.8
20060970820,14,6,6,6,3,0,17096.42
20060970830,12,6,3,6,5,1,44891.88
20060970830,9,6,3, ,5,1,44891.88
20060970850,13,6,10,6,5,0,68464.0
20060970860,12,6,8,6,2,0,99339.79
20060970880,12,6,5,6,7,1,22137.11
20060970880,10,6,5, ,7,1,22137.11
20060970890,8,6,5, ,3,1,21008.02
20060970900,26,6,8,5,11,2,91351.07
20060970900,25,6,8,5,11,2,91351.07
20060970900,21,6,8,5,11,2,91351.07
20060970900,21,6,8,6,11,2,91351.07
20060970900,18,6,8,6,11,2,91351.07
20060970910,15,6,11,6,5,0,144692.9
20060970910,13,6,11,6,5,0,144692.9
20060970910,15,6,11,6,5,0,144692.9
20060970920,14,6,3,6,10,2,40768.64
20060970920,12,6,3,6,10,2,40768.64
20060970920,14,6,3,6,10,2,40768.64
20060970920,10,6,3, ,10,2,40768.64
20060970930,10,6,6, ,3,1,16955.58
20060970940,15,6,3,6,3,0,22991.55
20060970950,13,6,7,6,4,1,40825.82
20060970950,9,6,7, ,4,1,40825.82
20060970970,19,6,3,1,6,0,36348.73
20060970990,15,6,7,6,4,1,39721.92
20060970990,11,6,7, ,4,1,39721.92
20060971000,9,6,3, ,4,2,18611.57
20060971000,8,6,3, ,4,2,18611.57
20060971010,17,6,10,6,3,1,107938.39
20060971010,6,6,10, ,3,1,107938.39
20060971070,20,6,10,6,3,0,57155.24
20060971130,22,6,9,6,4,0,75204.0
20060971130,18,6,9,6,4,0,75204.0
20060971180,21,6,5,5,8,2,16741.5
20060971190,10,6,8, ,3,1,29680.67
20060971200,9,6,5, ,3,1,30175.96
20060971210,7,6,6, ,4,1,26880.53
20060971230,12,6,3,6,3,1,12660.42
20060971260,16,6,4,6,5,0,21410.18
20060971290,11,6,3, ,5,1,32670.76
20060971300,17,6,5,6,3,0,19912.14
20060971300,13,6,5,6,3,0,19912.14
20060971320,22,6,3,6,4,0,26110.93
20060971320,14,6,3,6,4,0,26110.93
20060971350,7,6,10, ,3,1,100743.32
20060971360,16,6,10,6,4,0,77846.47
20060971370,12,6,10,6,4,0,44791.72
20060971380,17,6,7,6,9,1,67337.98
20060971390,9,6,8, ,5,3,39794.96
20060971390,6,6,8, ,5,3,39794.96
20060971400,12,6,10,6,8,1,51257.94
20060971400,17,6,10,1,8,1,51257.94
20060971400,7,6,10, ,8,1,51257.94
20060971400,17,6,10,1,8,1,51257.94
20060980130,10,6,5, ,7,2,34057.06
20060980140,12,6,3,6,4,1,18097.19
20060980140,11,6,3, ,4,1,18097.19
20060980150,10,6,3, ,8,4,125225.89
20060980150,9,6,3, ,8,4,125225.89
20060980150,7,6,3, ,8,4,125225.89
20060980200,23,6,5,1,3,0,65633.92
20060980220,8,6,5, ,5,3,132723.73
20060980220,7,6,5, ,5,3,132723.73
20060980220,5,6,5, ,5,3,132723.73
20060980230,10,6,10, ,6,3,229970.93
20060980230,7,6,10, ,6,3,229970.93
20060980260,56,6,9,3,4,0,124008.85
20060980260,15,6,9,6,4,0,124008.85
20060980270,13,6,7,6,3,0,27806.17
20060980270,15,6,7,6,3,0,27806.17
20060980280,41,6,11,5,4,2,139131.9
20060980280,9,6,11, ,4,2,139131.9
20060980280,7,6,11, ,4,2,139131.9
20060980290,27,6,8,2,5,1,39622.46
20060980290,26,6,8,6,5,1,39622.46
20060980290,6,6,8, ,5,1,39622.46
20060980300,33,6,11,5,2,0,86957.51
20060980310,21,6,7,6,5,1,75770.76
20060980310,11,6,7, ,5,1,75770.76
20060980320,17,6,3,6,5,0,57044.12
20060980340,10,6,7, ,6,1,120263.29
20060980350,16,6,11,6,4,0,368497.5
20060980350,13,6,11,6,4,0,368497.5
20060980370,5,6,10, ,4,2,25681.81
20060980370,8,6,10, ,4,2,25681.81
20060980390,27,6,10,6,4,0,73976.9
20060980390,20,6,10,6,4,0,73976.9
20060980420,14,6,10,6,5,2,74102.83
20060980420,7,6,10, ,5,2,74102.83
20060980440,20,6,9,6,4,0,56522.31
20060980450,12,6,1,6,6,3,21917.34
20060980450,9,6,1, ,6,3,21917.34
20060980450,5,6,1, ,6,3,21917.34
20060980500,12,6,3,6,3,0,22653.47
20060980520,34,6,8,3,2,0,48313.17
20060980520,14,6,8,6,2,0,48313.17
20060980550,17,6,5,6,6,3,17645.64
20060980550,11,6,5, ,6,3,17645.64
20060980550,7,6,5, ,6,3,17645.64
20060980560,17,6,5,6,4,0,63516.73
20060980560,12,6,5,6,4,0,63516.73
20060980560,22,6,5,6,4,0,63516.73
20060980590,9,6,3, ,3,1,17976.23
20060980610,6,6,10, ,5,2,160466.0
20060980610,6,6,10, ,5,2,160466.0
20060980630,19,6,8,6,7,2,56090.3
20060980640,20,6,9,6,2,0,24993.46
20060980640,16,6,9,6,2,0,24993.46
20060980650,22,6,5,6,4,0,33240.62
20060980650,17,6,5,6,4,0,33240.62
20060980660,17,6,4,6,7,2,22568.18
20060980660,13,6,4,6,7,2,22568.18
20060980660,11,6,4, ,7,2,22568.18
20060980670,17,6,7,6,8,2,25709.23
20060980670,16,6,7,6,8,2,25709.23
20060980670,13,6,7,6,8,2,25709.23
